order_id,payment_id,created_at,amount_inr,method,category,is_new_customer,past_orders,past_return_rate,order_hour,is_weekend,is_late_night,delivery_distance_km,checkout_time_sec,returned_or_chargeback
order_72dc2cad1a,pay_6a667f6e52,2026-08-02 23:51:17.250331,117.52,upi,apparel,0,3,0.10942064488069288,23,1,1,15.9,78.0,0
order_f1534858a8,pay_a4b6d83a01,2026-08-15 03:14:07.250331,677.5,upi,apparel,0,0,0.525049145252002,3,1,1,19.6,80.0,0
order_b7dd52d7af,pay_cf3eb1256c,2026-08-05 07:14:37.250331,342.57,cod,apparel,0,8,0.16560917253162258,7,0,0,38.9,149.3,0
order_73d513f66e,pay_adb6a20951,2026-08-25 20:57:49.250331,573.15,card,home,0,4,0.1739065733860808,20,0,0,23.6,86.3,1
order_8a84a2b55f,pay_345d448e88,2026-08-23 10:56:09.250331,343.99,cod,home,0,3,0.10534082435091319,10,1,0,5.4,184.9,0
order_b3efe83f78,pay_d30750ba69,2026-08-07 07:28:38.250331,1275.82,cod,grocery,0,7,0.3503786884896812,7,0,0,4.4,2.7,0
order_66dc380bca,pay_b618d70841,2026-08-17 11:07:38.250331,721.36,upi,apparel,1,0,0.0,11,0,0,3.5,32.8,0
order_071f4b7986,pay_a7876d6f9d,2026-08-08 06:02:49.250331,1210.2,cod,apparel,0,5,0.04655179750824469,6,1,0,15.9,73.8,0
order_6b3b7d788e,pay_82637d0698,2026-08-02 09:46:02.250331,4915.71,cod,apparel,0,5,0.02497504683975202,9,1,0,7.3,7.8,0
order_71bd336b5c,pay_87d6cdfc2a,2026-08-01 20:03:39.250331,254.48,upi,apparel,0,3,0.02850749901179019,20,1,0,15.1,5.3,0
order_af30afbef5,pay_a5d85a8f08,2026-08-19 11:57:49.250331,3047.71,netbanking,home,0,4,0.0656636101360341,11,0,0,1.6,105.5,0
order_7cc5b135ed,pay_f605f5bf55,2026-07-30 02:36:26.250331,794.56,card,grocery,0,2,0.19683846842803626,2,0,1,13.8,20.1,0
order_6221c29306,pay_1c5dc68d5e,2026-08-14 11:44:37.250331,1639.39,netbanking,apparel,0,5,0.3640475640165413,11,0,0,0.0,94.7,0
order_e2e1ad06b9,pay_543ddaf5db,2026-08-11 00:14:12.250331,385.63,cod,home,0,7,0.10201143760824517,0,0,1,6.7,61.8,0
order_f2e7cf06c9,pay_5d706249fc,2026-08-24 13:54:50.250331,368.25,upi,apparel,1,0,0.0,13,0,0,1.7,44.9,0
order_5f1ae71047,pay_f75e2b0720,2026-08-04 20:05:12.250331,745.81,netbanking,electronics,1,0,0.0,20,0,0,53.1,41.2,1
order_42fa1f385a,pay_e15cdee984,2026-08-25 09:30:02.250331,555.5,upi,digital,0,6,0.009698423459207949,9,0,0,0.0,101.6,0
order_1351d33754,pay_a60c1a770f,2026-08-12 13:21:11.250331,186.96,card,digital,0,10,0.28342727426847397,13,0,0,0.0,167.3,0
order_00d7bb0cd0,pay_9b2fa252d3,2026-08-05 12:57:43.250331,1985.63,upi,grocery,0,6,0.15965213936860917,12,0,0,2.1,32.6,1
order_d99f08bcad,pay_709188db89,2026-08-11 17:37:12.250331,229.51,upi,home,0,5,0.2909364763679474,17,0,0,7.7,68.7,0
order_1ecfce6ec7,pay_7f27942ed1,2026-07-28 16:24:43.250331,602.17,upi,electronics,0,4,0.036634908310580035,16,0,0,6.3,133.3,0
order_c5e008df9e,pay_5fb62408a2,2026-08-02 15:03:27.250331,955.58,upi,home,0,6,0.342060810437751,15,1,0,44.6,46.1,1
order_161a3c3818,pay_bf6791fa6a,2026-07-31 16:26:09.250331,881.34,netbanking,home,0,7,0.12852897469738472,16,0,0,18.2,109.4,0
order_231cdb6871,pay_00d51c84bf,2026-08-08 02:13:47.250331,891.49,upi,electronics,0,5,0.0717365047847981,2,1,1,10.6,63.1,0
order_e1b14900f8,pay_a0ab2eb02d,2026-08-06 08:35:22.250331,119.44,netbanking,apparel,0,7,0.047249938855101516,8,0,0,8.1,107.5,0
order_4dce8756d7,pay_ad1b2f3cbe,2026-07-30 21:56:51.250331,604.75,netbanking,grocery,0,2,0.026293591250995226,21,0,0,1.8,66.7,0
order_1ba553ff85,pay_b3f611ae16,2026-08-05 22:28:25.250331,329.56,netbanking,home,1,0,0.0,22,0,0,6.9,58.1,0
order_408c4a6e6d,pay_0109bb7239,2026-08-05 23:21:33.250331,236.89,cod,electronics,0,0,0.3245493655426435,23,0,1,13.2,25.0,1
order_634ad07a62,pay_83afc44d22,2026-08-25 07:47:19.250331,1353.83,wallet,apparel,1,0,0.0,7,0,0,13.6,153.5,0
order_a218664d10,pay_921e6e5ea6,2026-08-26 17:08:17.250331,768.0,card,home,1,0,0.0,17,0,0,7.7,91.3,1
order_f321fc1505,pay_ab631522e7,2026-08-20 13:51:54.250331,116.17,upi,apparel,0,7,0.0018026062846658152,13,0,0,2.4,93.7,0
order_e990e81ade,pay_15c67e7e09,2026-08-02 21:21:52.250331,1181.28,upi,digital,0,8,0.0510276617452284,21,1,0,0.0,56.3,0
order_5df682ab03,pay_ae8f672a22,2026-08-06 14:59:09.250331,175.03,card,grocery,1,0,0.0,14,0,0,11.6,58.5,0
order_3232ece759,pay_140f84c88e,2026-08-25 17:21:21.250331,168.79,upi,apparel,0,1,0.24016853369882732,17,0,0,7.5,90.2,0
order_1d3292fcce,pay_876a01fad4,2026-08-19 17:42:21.250331,876.29,upi,digital,0,7,0.36368882573077355,17,0,0,0.0,37.3,0
order_207ecebb8e,pay_c44a3d485e,2026-08-13 12:36:29.250331,427.52,card,grocery,0,6,0.008683774142077747,12,0,0,1.2,31.8,0
order_126d0f4ace,pay_1d56ed4f15,2026-08-14 18:20:02.250331,454.5,upi,electronics,0,4,0.022600415657996115,18,0,0,11.7,35.2,0
order_737862a01f,pay_627e80ae47,2026-08-05 13:07:46.250331,523.55,upi,grocery,0,4,0.3924284602301551,13,0,0,0.5,36.6,0
order_024de9f2a5,pay_2b9ca5ffa3,2026-08-25 07:35:55.250331,718.95,upi,apparel,1,0,0.0,7,0,0,4.9,31.7,0
order_16547653ea,pay_cccd7f567c,2026-07-30 02:46:01.250331,663.81,upi,grocery,0,5,0.011368339002033795,2,0,1,13.4,61.1,0
order_39b66fe1eb,pay_742186127e,2026-08-04 22:18:46.250331,283.57,card,grocery,1,0,0.0,22,0,0,15.4,148.9,1
order_ec4630cb6b,pay_f2734b2f2d,2026-07-29 14:29:24.250331,199.42,upi,grocery,0,8,0.45166078468577414,14,0,0,13.5,49.1,0
order_44f0fd3a67,pay_671b7a8ded,2026-08-20 09:59:03.250331,841.49,upi,grocery,0,5,0.007583916964071571,9,0,0,7.6,92.3,0
order_95746eb9ac,pay_0effccdd3c,2026-08-13 20:26:45.250331,173.06,upi,apparel,0,5,0.02805269907239663,20,0,0,0.9,35.8,0
order_bba64d259d,pay_cc9dbc5957,2026-08-05 13:38:45.250331,183.01,cod,apparel,0,4,0.48252663655541467,13,0,0,4.0,46.3,1
order_f9d76311f3,pay_9b29e53a1c,2026-08-09 03:59:33.250331,394.85,upi,apparel,0,3,0.3437145769562818,3,1,1,0.6,74.2,0
order_3f3ece9c5a,pay_56c6d15238,2026-08-23 04:06:31.250331,1254.86,upi,digital,1,0,0.0,4,1,1,0.0,229.7,0
order_6df5e7d529,pay_4d7081d5f5,2026-08-18 15:03:41.250331,1775.3,wallet,home,0,3,0.020516790896550886,15,0,0,0.8,162.2,0
order_a2e11f6bf0,pay_71789ecdf5,2026-08-24 05:41:28.250331,268.86,upi,digital,1,0,0.0,5,0,0,0.0,35.1,0
order_f7014b91d0,pay_346f5b0e10,2026-08-14 08:02:43.250331,352.4,cod,home,0,2,0.18352221819448217,8,0,0,17.6,10.6,1
order_df88addd6d,pay_9473b67535,2026-07-28 18:12:22.250331,1241.34,cod,home,0,4,0.08484594787313937,18,0,0,15.0,14.7,0
order_dfe1ef3de3,pay_b157122843,2026-08-06 02:35:04.250331,3505.23,card,apparel,0,2,0.19069257301854114,2,0,1,18.9,47.3,1
order_6d77f71df8,pay_02056a94d3,2026-08-25 00:01:56.250331,150.79,upi,home,0,10,0.020469997281413514,0,0,1,108.4,44.8,1
order_2565def845,pay_1537025641,2026-08-13 20:37:36.250331,3410.68,upi,apparel,1,0,0.0,20,0,0,29.6,17.2,0
order_713a1f95d0,pay_e8be5e042a,2026-08-16 06:19:18.250331,632.96,upi,apparel,0,3,0.07407836451047453,6,1,0,9.1,11.7,0
order_0c8cc4f159,pay_90f8630d10,2026-08-13 14:24:26.250331,2615.81,netbanking,digital,0,3,0.019145305648012555,14,0,0,0.0,20.7,0
order_b4e537a04b,pay_b2baf2b923,2026-08-22 21:13:09.250331,1272.3,netbanking,apparel,0,4,0.502965844423694,21,1,0,15.1,33.5,0
order_f4014bc310,pay_cb31fa7886,2026-08-01 03:03:16.250331,296.23,cod,home,1,0,0.0,3,1,1,2.9,110.1,0
order_5ac7ea99a8,pay_2dc59fba2b,2026-08-13 23:12:37.250331,1117.1,wallet,digital,1,0,0.0,23,0,1,0.0,35.5,0
order_9ae1ff55f6,pay_f6c272941a,2026-08-13 09:48:54.250331,1537.51,upi,digital,0,4,0.1075793067818048,9,0,0,0.0,16.4,0
order_17936a3bb1,pay_3deb37be09,2026-07-29 00:52:17.250331,509.63,upi,digital,1,0,0.0,0,0,1,0.0,38.5,0
order_89a3b5a335,pay_78110cd025,2026-08-05 15:16:32.250331,545.63,cod,apparel,0,2,0.19299740498830634,15,0,0,51.4,27.7,1
order_8ef3e20cf9,pay_3dd6755c83,2026-08-22 05:44:56.250331,313.19,upi,apparel,0,8,0.43896840475988574,5,1,0,8.6,30.6,0
order_4933245cab,pay_9ca1794285,2026-07-29 12:04:26.250331,1992.17,upi,home,0,6,0.016729178363486145,12,0,0,3.2,18.5,0
order_0689c1130e,pay_4bdfa4b539,2026-08-16 15:54:05.250331,452.25,cod,electronics,0,7,0.24902581947739363,15,1,0,31.8,60.2,1
order_3766b6eb52,pay_6df6f6913b,2026-08-08 20:11:27.250331,204.97,cod,apparel,0,7,0.08646599500762189,20,1,0,49.2,53.6,1
order_4d58cdb974,pay_81306f3d6f,2026-08-05 13:58:00.250331,1223.97,wallet,electronics,0,1,0.11001097921772007,13,0,0,6.9,78.3,1
order_169171f575,pay_9b5bdab917,2026-08-09 06:55:50.250331,696.98,wallet,grocery,0,5,0.07175441149656923,6,1,0,37.7,14.1,0
order_87c444307d,pay_3a6221efbe,2026-07-30 16:44:36.250331,1282.66,upi,digital,0,6,0.04340559247239141,16,0,0,0.0,26.7,0
order_1218c1e9f2,pay_000c9a212b,2026-08-03 02:27:25.250331,1095.93,cod,home,0,4,0.35452726625956754,2,0,1,3.3,70.5,0
order_2451e1c3e8,pay_e7f7bdbdd8,2026-08-20 06:54:49.250331,5408.07,cod,apparel,0,11,0.11136743309560132,6,0,0,18.2,55.4,0
order_10e3391408,pay_544d8326d9,2026-08-13 06:26:11.250331,293.33,upi,apparel,0,4,0.002213817381093988,6,0,0,2.3,62.0,0
order_0c01150b26,pay_1f9f2e0be9,2026-08-13 22:29:31.250331,850.66,upi,apparel,1,0,0.0,22,0,0,16.0,30.0,0
order_724c8c969c,pay_fc76a6d097,2026-07-30 22:51:55.250331,199.06,upi,apparel,0,0,0.11611000228293811,22,0,0,4.9,279.9,1
order_b2183b2b66,pay_eddc53aabf,2026-08-23 05:41:54.250331,193.62,card,home,0,3,0.027915052961472286,5,1,0,16.5,117.7,0
order_8e3170c594,pay_a9515a1de3,2026-08-24 01:22:09.250331,1174.36,card,grocery,0,3,0.5415604598464245,1,0,1,1.2,10.3,0
order_a028aeafd7,pay_8bc20f354d,2026-08-11 01:23:42.250331,1489.14,upi,home,0,4,0.29654678417876656,1,0,1,17.8,121.6,1
order_85e7679702,pay_e67b0b38fa,2026-08-19 15:23:20.250331,1743.15,card,electronics,1,0,0.0,15,0,0,7.8,63.3,0
order_6ea61cc295,pay_56b7bc07a1,2026-08-12 15:56:43.250331,2454.37,upi,apparel,0,3,0.053155464322016316,15,0,0,6.9,125.8,0
order_3a96ae6f1f,pay_4818c6683e,2026-08-23 12:37:39.250331,693.07,upi,grocery,0,1,0.012918125169463314,12,1,0,1.6,102.3,0
order_e6aac52800,pay_1cf26c11a3,2026-07-28 11:21:21.250331,273.32,card,grocery,0,4,0.021650416121922256,11,0,0,50.0,42.9,0
order_7d6bd29c2f,pay_977ccaac25,2026-08-08 09:38:22.250331,441.02,card,home,1,0,0.0,9,1,0,14.7,19.9,0
order_a86467c979,pay_2301af61cf,2026-08-10 02:04:04.250331,252.58,cod,grocery,0,6,0.2875527833078861,2,0,1,39.2,106.5,0
order_bd4099abff,pay_c4a048bcca,2026-08-24 00:08:05.250331,2179.15,upi,electronics,0,7,0.30088918890869987,0,0,1,16.3,32.6,1
order_a0167b775c,pay_bfa0680bc2,2026-08-16 17:46:10.250331,547.99,cod,apparel,1,0,0.0,17,1,0,15.4,51.1,0
order_2887be0ebc,pay_62dfdbc2ca,2026-08-24 06:34:10.250331,1272.02,upi,apparel,1,0,0.0,6,0,0,2.2,70.0,0
order_b556148887,pay_fd56efe96d,2026-08-27 07:46:23.250331,4540.87,netbanking,digital,0,3,0.2953759664090711,7,0,0,0.0,85.7,0
order_0d0c69c620,pay_42cae99b19,2026-08-11 02:31:57.250331,1660.79,card,electronics,1,0,0.0,2,0,1,6.3,82.9,0
order_826435cdef,pay_7c2b3c6957,2026-08-23 09:42:51.250331,916.26,card,apparel,0,6,0.28729474454582143,9,1,0,3.1,35.5,0
order_2c04bdba6d,pay_061214068d,2026-08-16 16:42:10.250331,4792.47,card,apparel,0,10,0.4813606064151674,16,1,0,36.1,18.3,1
order_e26c84aa10,pay_a04d9bec69,2026-08-17 14:26:36.250331,259.88,card,grocery,0,3,0.054250997273127675,14,0,0,2.1,39.7,0
order_34b982b80d,pay_5d647f72cc,2026-08-20 13:55:12.250331,637.66,upi,home,0,8,0.0590882508442747,13,0,0,1.0,55.5,0
order_de3076e90b,pay_4d9ba55502,2026-08-02 18:51:22.250331,347.63,cod,electronics,0,5,0.2605426865041465,18,1,0,6.7,49.8,1
order_87881874db,pay_19c793718b,2026-07-30 17:26:45.250331,339.99,cod,electronics,0,4,0.11197893578840606,17,0,0,12.5,82.8,0
order_d65394c180,pay_1281f07419,2026-08-21 14:31:32.250331,4042.2,card,home,0,5,0.045687125400641605,14,0,0,5.1,172.9,0
order_b3393b2abf,pay_ecd94c9589,2026-08-08 05:31:47.250331,144.14,upi,digital,1,0,0.0,5,1,0,0.0,32.4,0
order_7e65645948,pay_80bd7e8899,2026-08-20 10:11:32.250331,351.5,card,electronics,1,0,0.0,10,0,0,28.8,42.0,0
order_3fa5426cda,pay_d4f1400148,2026-08-19 14:52:55.250331,671.24,cod,apparel,0,8,0.12599500713761452,14,0,0,11.6,35.0,0
order_f4c335e9e9,pay_e7b0979c8e,2026-08-24 10:44:37.250331,613.82,upi,electronics,0,10,0.2960170305094076,10,0,0,19.8,239.3,0
order_c7975f07d8,pay_8be4e58628,2026-08-11 21:39:18.250331,573.75,card,home,0,2,0.04230202298135068,21,0,0,2.8,157.9,0
order_b53d790f99,pay_fa8bbc3386,2026-08-11 22:13:25.250331,1641.91,upi,digital,0,5,0.11771089162589102,22,0,0,0.0,102.8,0
order_aa4c49b329,pay_7d2b3d1dd5,2026-08-10 20:38:12.250331,913.65,upi,grocery,0,5,0.28329210405023086,20,0,0,20.7,56.9,0
order_ef03a54004,pay_868b4fb618,2026-07-30 19:18:01.250331,642.15,card,electronics,0,10,0.1660212989711747,19,0,0,45.8,51.4,0
order_1cb5c86d06,pay_c3025b9231,2026-08-16 21:37:51.250331,401.13,cod,home,0,2,0.10533521602482615,21,1,0,0.5,118.0,0
order_bc4beec368,pay_28538b3d83,2026-08-13 12:12:19.250331,627.13,upi,apparel,1,0,0.0,12,0,0,9.7,28.4,0
order_eb29c67518,pay_c52a987f90,2026-08-15 03:50:22.250331,1128.57,upi,digital,1,0,0.0,3,1,1,0.0,86.9,0
order_914f21db30,pay_52bd56554d,2026-08-20 16:43:56.250331,389.54,upi,home,0,7,0.1935297706159573,16,0,0,34.8,23.6,0
order_b01437eb4b,pay_2a8e84010a,2026-08-04 22:19:31.250331,309.65,upi,apparel,1,0,0.0,22,0,0,3.3,29.2,0
order_36e221fb0d,pay_c8e1aba6f0,2026-08-07 11:23:46.250331,165.76,upi,digital,0,3,0.11748446429784103,11,0,0,0.0,27.8,0
order_d2ea1e2b44,pay_1fd0d804ab,2026-08-27 06:31:10.250331,498.84,wallet,electronics,0,4,0.41819744595819625,6,0,0,55.6,14.5,1
order_8756a5d60b,pay_74e12ecfc8,2026-08-03 11:30:28.250331,754.46,cod,grocery,0,3,0.06477949560135843,11,0,0,5.6,47.4,0
order_51acbfc05b,pay_ad808d1e1f,2026-08-17 00:55:00.250331,292.78,upi,electronics,0,6,0.029749853198980058,0,0,1,23.6,151.7,0
order_ef963d89b3,pay_46080f917d,2026-07-29 22:56:54.250331,914.07,upi,digital,0,8,0.326735827671774,22,0,0,0.0,17.3,0
order_9622cab172,pay_c287b280dd,2026-08-03 19:58:17.250331,416.99,cod,apparel,1,0,0.0,19,0,0,13.9,61.8,0
order_479700c8bc,pay_b6dc66c704,2026-07-30 00:22:40.250331,1256.85,upi,electronics,0,6,0.4625273531819423,0,0,1,21.7,26.0,1
order_175d9dd6d7,pay_613729e42d,2026-07-31 00:55:25.250331,1466.85,upi,electronics,0,10,0.5398160033357686,0,0,1,28.2,25.3,0
order_9cca229dc7,pay_1bc13e22d9,2026-08-26 14:07:48.250331,1575.79,upi,apparel,0,6,0.02771993748177029,14,0,0,39.2,29.7,0
order_f7427e5471,pay_02867065d6,2026-08-08 21:21:06.250331,344.37,cod,home,0,5,0.07299071019827832,21,1,0,16.4,37.9,1
order_cdc2e37e8c,pay_044fb8553d,2026-08-18 07:11:36.250331,2041.98,upi,grocery,0,3,0.18090557793422166,7,0,0,7.8,106.5,0
order_0d59d716b3,pay_3ce73c74c1,2026-08-05 23:15:20.250331,138.56,card,digital,0,3,0.0198330512099366,23,0,1,0.0,85.4,0
order_6ab88ea0c7,pay_2dabbccf22,2026-08-09 09:53:36.250331,298.03,upi,grocery,0,6,0.1161391862420123,9,1,0,2.9,34.4,0
order_c312a83e10,pay_d31ebe0a24,2026-08-16 04:33:47.250331,700.87,upi,electronics,1,0,0.0,4,1,1,2.5,29.2,0
order_605f13848b,pay_ef4233f88a,2026-08-07 04:53:54.250331,2511.36,card,grocery,0,5,0.06363278151284558,4,0,1,3.0,29.6,0
order_4097970dac,pay_d39a025355,2026-08-14 11:21:37.250331,605.52,card,grocery,0,4,0.028601167697421426,11,0,0,26.3,95.6,0
order_5a7f6585b2,pay_12ae834872,2026-08-19 11:46:20.250331,3747.63,upi,grocery,1,0,0.0,11,0,0,2.5,118.7,0
order_34a235eb06,pay_c8fa2385c1,2026-08-04 17:03:30.250331,783.92,netbanking,electronics,1,0,0.0,17,0,0,33.1,31.5,0
order_bb09abc2a0,pay_e5c1738221,2026-08-09 00:09:44.250331,229.22,upi,grocery,1,0,0.0,0,1,1,10.2,76.1,0
order_83e84e2291,pay_77452bd252,2026-08-26 20:54:06.250331,1029.64,netbanking,home,1,0,0.0,20,0,0,24.4,29.9,1
order_b00b096e46,pay_f072ed322a,2026-08-23 17:11:33.250331,321.98,upi,apparel,0,8,0.011811706914811065,17,1,0,18.3,21.3,0
order_61b147252a,pay_bb891cec61,2026-08-04 13:23:25.250331,966.26,cod,apparel,0,7,0.0546564135909194,13,0,0,15.6,9.1,0
order_d78f98c2f5,pay_2d355d1c22,2026-07-28 12:34:51.250331,1269.0,upi,home,1,0,0.0,12,0,0,7.4,71.2,0
order_69dd2c9b9f,pay_f2d63607d9,2026-08-05 18:47:11.250331,5643.21,card,digital,1,0,0.0,18,0,0,0.0,52.6,0
order_d2c364d797,pay_756add393a,2026-08-03 05:29:05.250331,1801.46,cod,apparel,1,0,0.0,5,0,0,3.9,59.1,0
order_52ed1f71fa,pay_bb288f7780,2026-08-25 03:18:43.250331,1855.93,card,electronics,0,4,0.07483973931142605,3,0,1,0.2,91.1,0
order_de64b056ff,pay_1b93f09c8a,2026-08-04 10:23:15.250331,719.77,upi,apparel,0,2,0.14263216058535494,10,0,0,18.3,174.4,0
order_19168bc6fa,pay_9e0466369a,2026-07-29 14:40:06.250331,172.91,cod,home,0,6,0.0648460392100163,14,0,0,23.7,14.9,0
order_a6c4791f22,pay_59d80ded55,2026-08-09 07:55:42.250331,2264.84,upi,grocery,1,0,0.0,7,1,0,5.2,83.3,0
order_afefeaaf21,pay_1f34afc00e,2026-08-02 13:19:26.250331,1599.5,wallet,home,0,5,0.10295497774169293,13,1,0,15.6,115.5,0
order_624985fa3f,pay_5c158e078a,2026-08-05 18:20:37.250331,402.99,netbanking,electronics,1,0,0.0,18,0,0,1.0,70.8,0
order_5338b4e4bd,pay_73b00fbdf4,2026-08-15 02:11:03.250331,2447.8,upi,electronics,0,12,0.1977265060204981,2,1,1,8.6,13.7,0
order_56e9e1e6a7,pay_cb4be9da9b,2026-08-26 02:11:18.250331,169.16,cod,electronics,1,0,0.0,2,0,1,38.5,34.4,0
order_f5595154b2,pay_825464040c,2026-08-08 13:21:22.250331,434.02,wallet,grocery,0,1,0.21812272020181248,13,1,0,6.5,427.4,1
order_259c41a16b,pay_34692d19e3,2026-08-22 16:09:28.250331,1741.35,card,digital,1,0,0.0,16,1,0,0.0,39.6,0
order_a4ad20b979,pay_8df2ee9c81,2026-08-26 14:51:49.250331,336.65,card,home,0,6,0.4302047506089602,14,0,0,11.0,23.4,1
order_9f6e06dc51,pay_e9a5abffea,2026-08-19 05:26:52.250331,1277.39,cod,apparel,0,9,0.14937953875546367,5,0,0,21.1,48.7,0
order_bf9f1b7642,pay_04317dadc2,2026-08-10 07:09:17.250331,196.27,upi,digital,0,8,0.2045788488488028,7,0,0,0.0,55.1,0
order_94b908e037,pay_0220f96170,2026-08-24 07:12:39.250331,1044.04,card,apparel,0,8,0.022368529591409676,7,0,0,5.6,72.1,0
order_b33dd90ad2,pay_9b116b162e,2026-08-11 11:51:19.250331,501.6,card,grocery,1,0,0.0,11,0,0,3.8,57.3,0
order_c07f4e296c,pay_401fa65da6,2026-08-08 17:44:23.250331,259.9,upi,digital,0,3,0.5880617672453445,17,1,0,0.0,58.9,0
order_1609fb6faf,pay_6864d6fe55,2026-08-17 04:49:32.250331,1246.45,wallet,home,1,0,0.0,4,0,1,9.2,29.4,1
order_0a16d953e5,pay_375445d7f5,2026-08-17 13:24:50.250331,111.55,netbanking,apparel,0,5,0.07970297614917503,13,0,0,19.1,43.4,0
order_777d6500bf,pay_e7bd893cd6,2026-08-22 20:25:20.250331,1106.7,cod,apparel,0,5,0.2744363673933238,20,1,0,3.5,40.9,1
order_b71c018122,pay_6a72d6a7ed,2026-08-21 05:10:06.250331,1028.37,upi,electronics,0,8,0.04439537097953358,5,0,0,9.0,121.7,0
order_9d94deec09,pay_daa790f87f,2026-08-18 21:57:29.250331,656.78,upi,electronics,1,0,0.0,21,0,0,1.1,126.9,0
order_667e1b6d1d,pay_502d0ce14c,2026-08-25 15:44:54.250331,677.96,upi,grocery,0,8,0.06586279060008819,15,0,0,37.8,45.4,0
order_f712a825a4,pay_fe84bb9580,2026-08-17 04:00:27.250331,1032.59,netbanking,apparel,1,0,0.0,4,0,1,2.3,37.0,0
order_c3d41e2d5f,pay_18524468dc,2026-08-16 04:08:52.250331,198.48,cod,electronics,0,8,0.22895299734890465,4,1,1,23.9,61.9,0
order_6736ce0ec7,pay_f0672479a4,2026-08-19 10:22:51.250331,339.08,upi,grocery,0,4,0.18939836316063915,10,0,0,9.1,18.6,0
order_b11f643304,pay_2f74e46063,2026-08-23 04:11:20.250331,487.81,cod,grocery,0,4,0.07591984277651569,4,1,1,10.0,51.5,0
order_91c949ae23,pay_2c1277a646,2026-08-24 11:16:11.250331,1086.44,upi,electronics,0,5,0.2754377146236107,11,0,0,44.0,63.3,1
order_54b66e5f6f,pay_e5f47387e6,2026-08-20 17:42:58.250331,275.57,upi,apparel,1,0,0.0,17,0,0,6.7,7.1,1
order_71b4064d71,pay_de26bf64e1,2026-08-04 01:08:57.250331,1397.16,cod,apparel,0,4,0.11521020265574396,1,0,1,12.5,118.3,0
order_3004517ca2,pay_94d4281017,2026-08-02 07:13:12.250331,698.46,netbanking,grocery,0,9,0.006417069048269855,7,1,0,2.1,166.2,0
order_3772baca5d,pay_6e3a1e8f54,2026-08-05 04:53:59.250331,860.47,cod,grocery,0,2,0.15350474862492453,4,0,1,6.4,33.8,1
order_c1bd7a778f,pay_4b50573950,2026-08-26 07:31:08.250331,675.07,upi,grocery,1,0,0.0,7,0,0,37.2,32.1,0
order_8e03481b07,pay_9608b05eb4,2026-08-26 00:04:00.250331,739.09,card,grocery,0,4,0.05943228452752842,0,0,1,3.0,37.1,0
order_c8b455883f,pay_7edb1c97bc,2026-08-16 19:09:07.250331,2058.34,cod,apparel,0,5,0.14505918430478712,19,1,0,3.0,30.4,1
order_2d3b6bea83,pay_00c1d5b8a4,2026-08-17 09:41:19.250331,2014.32,upi,apparel,0,7,0.3167609102036843,9,0,0,1.5,39.5,0
order_2c5bbea30b,pay_bcae087036,2026-08-24 18:56:32.250331,576.65,cod,apparel,0,5,0.32248126100160657,18,0,0,21.8,72.6,1
order_cfdf3de0d7,pay_6d1550a323,2026-08-12 20:56:42.250331,766.9,upi,grocery,0,6,0.028523568436290378,20,0,0,7.2,184.5,0
order_da9d492866,pay_5d63b45f28,2026-08-08 01:55:14.250331,383.77,card,apparel,0,6,0.06015480512492114,1,1,1,3.5,15.6,0
order_f853f9b35b,pay_a7d26fd32a,2026-08-09 14:18:43.250331,801.12,upi,home,0,9,0.27195614957602715,14,1,0,19.1,37.3,0
order_273e287ced,pay_630a6597dc,2026-08-20 19:00:37.250331,1047.18,card,digital,0,2,0.07908093632517223,19,0,0,0.0,180.3,0
order_af7e8d1d60,pay_c9b314797e,2026-08-06 19:42:04.250331,729.99,wallet,digital,0,8,0.1060457556938986,19,0,0,0.0,41.1,0
order_59e33cfe8b,pay_19c0a950d7,2026-08-14 19:26:18.250331,378.61,upi,grocery,0,7,0.17256168121591495,19,0,0,1.3,197.3,0
order_9d566b6da4,pay_472c961c76,2026-08-02 12:23:24.250331,2562.86,upi,electronics,1,0,0.0,12,1,0,12.9,136.5,0
order_ff6c917d62,pay_9114f58ae1,2026-08-26 07:08:10.250331,300.97,upi,digital,0,4,0.052890470808815274,7,0,0,0.0,124.7,0
order_dc877b6650,pay_6f0e7b3ca4,2026-07-31 20:22:56.250331,511.43,upi,electronics,0,4,0.3237489076551377,20,0,0,12.1,210.9,0
order_eed148edd4,pay_bf8395a61f,2026-08-07 08:27:36.250331,239.48,cod,apparel,0,5,0.20898511127319216,8,0,0,31.2,128.8,0
order_5b458db457,pay_5334e90576,2026-08-05 00:55:32.250331,229.6,card,digital,0,6,0.07320545448311039,0,0,1,0.0,124.2,0
order_454602f89a,pay_f42f688e29,2026-08-03 05:05:00.250331,2549.09,card,grocery,1,0,0.0,5,0,0,22.1,79.1,0
order_eeaf24d5fe,pay_194080359d,2026-08-12 00:11:40.250331,1344.9,cod,electronics,0,0,0.013936948842080398,0,0,1,8.5,26.4,0
order_8649c9ae6a,pay_c8de1bbf14,2026-08-01 05:59:55.250331,2300.49,card,apparel,0,3,0.22491233713032113,5,1,0,13.7,236.7,0
order_c00f00be9e,pay_b93e266c39,2026-08-05 14:26:26.250331,365.55,upi,digital,1,0,0.0,14,0,0,0.0,38.3,0
order_402ee1a163,pay_705fd3ff61,2026-08-18 07:48:23.250331,1296.63,netbanking,grocery,0,3,0.23484663277060214,7,0,0,4.8,95.6,0
