review_threshold,hold_threshold,approval_rate,review_rate,hold_rate,total_intervention_rate,risky_order_recall,intervention_precision,false_positive_count,false_negative_count,review_cost,hold_cost,missed_risk_cost,total_estimated_cost,feasibility_status,rejection_reason
0.02,0.68,0.00875,0.99,0.00125,0.99125,1.0,0.16519546027742749,662,0,54208.445,150.0,0.0,54358.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.69,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.7,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.71,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.72,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.73,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.74,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.75,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.76,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.77,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.78,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.79,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.8,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.81,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.82,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.83,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.84,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.85,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.86,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.87,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.88,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.89,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.9,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.91,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.92,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.93,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.94,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.95,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.96,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.97,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.98,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.02,0.99,0.00875,0.99125,0.0,0.99125,1.0,0.16519546027742749,662,0,54258.445,0.0,0.0,54258.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.04,0.035,0.03875,0.92625,0.965,1.0,0.16968911917098445,641,0,1588.315,111150.0,0.0,112738.315,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.05,0.035,0.08375,0.88125,0.965,1.0,0.16968911917098445,641,0,3728.785,105750.0,0.0,109478.785,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.06,0.035,0.13,0.835,0.965,1.0,0.16968911917098445,641,0,6274.747,100200.0,0.0,106474.747,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.07,0.035,0.1825,0.7825,0.965,1.0,0.16968911917098445,641,0,8513.712,93900.0,0.0,102413.712,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.08,0.035,0.245,0.72,0.965,1.0,0.16968911917098445,641,0,11616.042000000001,86400.0,0.0,98016.042,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.09,0.035,0.29875,0.66625,0.965,1.0,0.16968911917098445,641,0,14535.816,79950.0,0.0,94485.816,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.1,0.035,0.36875,0.59625,0.965,1.0,0.16968911917098445,641,0,18512.21,71550.0,0.0,90062.20999999999,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.11,0.035,0.4275,0.5375,0.965,1.0,0.16968911917098445,641,0,21107.583,64500.0,0.0,85607.583,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.12,0.035,0.48375,0.48125,0.965,1.0,0.16968911917098445,641,0,24342.066,57750.0,0.0,82092.06599999999,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.13,0.035,0.52375,0.44125,0.965,1.0,0.16968911917098445,641,0,26078.746,52950.0,0.0,79028.746,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.14,0.035,0.5575,0.4075,0.965,1.0,0.16968911917098445,641,0,27690.225,48900.0,0.0,76590.225,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.15,0.035,0.5975,0.3675,0.965,1.0,0.16968911917098445,641,0,29989.436,44100.0,0.0,74089.436,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.16,0.035,0.6275,0.3375,0.965,1.0,0.16968911917098445,641,0,31743.909,40500.0,0.0,72243.909,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.17,0.035,0.64875,0.31625,0.965,1.0,0.16968911917098445,641,0,33304.546,37950.0,0.0,71254.546,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.18,0.035,0.66625,0.29875,0.965,1.0,0.16968911917098445,641,0,34270.008,35850.0,0.0,70120.008,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.19,0.035,0.69,0.275,0.965,1.0,0.16968911917098445,641,0,35308.845,33000.0,0.0,68308.845,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.2,0.035,0.71875,0.24625,0.965,1.0,0.16968911917098445,641,0,36560.261,29550.0,0.0,66110.261,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.21,0.035,0.73875,0.22625,0.965,1.0,0.16968911917098445,641,0,38199.145000000004,27150.0,0.0,65349.145000000004,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.22,0.035,0.75125,0.21375,0.965,1.0,0.16968911917098445,641,0,39074.522,25650.0,0.0,64724.522,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.23,0.035,0.7625,0.2025,0.965,1.0,0.16968911917098445,641,0,39684.965,24300.0,0.0,63984.965,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.24,0.035,0.77625,0.18875,0.965,1.0,0.16968911917098445,641,0,40372.165,22650.0,0.0,63022.165,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.25,0.035,0.785,0.18,0.965,1.0,0.16968911917098445,641,0,40959.225,21600.0,0.0,62559.225,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.26,0.035,0.79,0.175,0.965,1.0,0.16968911917098445,641,0,41159.225,21000.0,0.0,62159.225,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.27,0.035,0.79875,0.16625,0.965,1.0,0.16968911917098445,641,0,41585.322,19950.0,0.0,61535.322,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.28,0.035,0.805,0.16,0.965,1.0,0.16968911917098445,641,0,41865.654,19200.0,0.0,61065.654,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.29,0.035,0.81625,0.14875,0.965,1.0,0.16968911917098445,641,0,42374.582,17850.0,0.0,60224.582,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.3,0.035,0.8275,0.1375,0.965,1.0,0.16968911917098445,641,0,43251.925,16500.0,0.0,59751.925,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.31,0.035,0.84125,0.12375,0.965,1.0,0.16968911917098445,641,0,44279.797,14850.0,0.0,59129.797,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.32,0.035,0.8575,0.1075,0.965,1.0,0.16968911917098445,641,0,45037.755,12900.0,0.0,57937.755,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.33,0.035,0.86375,0.10125,0.965,1.0,0.16968911917098445,641,0,45312.402,12150.0,0.0,57462.402,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.34,0.035,0.875,0.09,0.965,1.0,0.16968911917098445,641,0,46083.846000000005,10800.0,0.0,56883.846000000005,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.35,0.035,0.87875,0.08625,0.965,1.0,0.16968911917098445,641,0,46283.73,10350.0,0.0,56633.73,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.36,0.035,0.88625,0.07875,0.965,1.0,0.16968911917098445,641,0,46764.037,9450.0,0.0,56214.037,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.37,0.035,0.89125,0.07375,0.965,1.0,0.16968911917098445,641,0,47481.232,8850.0,0.0,56331.232,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.38,0.035,0.89375,0.07125,0.965,1.0,0.16968911917098445,641,0,47581.232,8550.0,0.0,56131.232,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.39,0.035,0.9,0.065,0.965,1.0,0.16968911917098445,641,0,47831.232,7800.0,0.0,55631.232,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.4,0.035,0.91,0.055,0.965,1.0,0.16968911917098445,641,0,48547.555,6600.0,0.0,55147.555,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.41,0.035,0.91625,0.04875,0.965,1.0,0.16968911917098445,641,0,48973.995,5850.0,0.0,54823.995,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.42,0.035,0.92125,0.04375,0.965,1.0,0.16968911917098445,641,0,49374.944,5250.0,0.0,54624.944,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.43,0.035,0.925,0.04,0.965,1.0,0.16968911917098445,641,0,49524.944,4800.0,0.0,54324.944,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.44,0.035,0.925,0.04,0.965,1.0,0.16968911917098445,641,0,49524.944,4800.0,0.0,54324.944,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.45,0.035,0.93,0.035,0.965,1.0,0.16968911917098445,641,0,49724.944,4200.0,0.0,53924.944,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.46,0.035,0.9325,0.0325,0.965,1.0,0.16968911917098445,641,0,49961.965,3900.0,0.0,53861.965,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.47,0.035,0.9375,0.0275,0.965,1.0,0.16968911917098445,641,0,50702.37,3300.0,0.0,54002.37,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.48,0.035,0.93875,0.02625,0.965,1.0,0.16968911917098445,641,0,50774.398,3150.0,0.0,53924.398,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.49,0.035,0.9425,0.0225,0.965,1.0,0.16968911917098445,641,0,51242.833,2700.0,0.0,53942.833,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.5,0.035,0.945,0.02,0.965,1.0,0.16968911917098445,641,0,51458.527,2400.0,0.0,53858.527,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.51,0.035,0.9475,0.0175,0.965,1.0,0.16968911917098445,641,0,51782.796,2100.0,0.0,53882.796,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.52,0.035,0.95125,0.01375,0.965,1.0,0.16968911917098445,641,0,52080.305,1650.0,0.0,53730.305,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.53,0.035,0.95125,0.01375,0.965,1.0,0.16968911917098445,641,0,52080.305,1650.0,0.0,53730.305,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.54,0.035,0.9525,0.0125,0.965,1.0,0.16968911917098445,641,0,52194.825,1500.0,0.0,53694.825,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.55,0.035,0.955,0.01,0.965,1.0,0.16968911917098445,641,0,52488.432,1200.0,0.0,53688.432,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.56,0.035,0.95625,0.00875,0.965,1.0,0.16968911917098445,641,0,52538.432,1050.0,0.0,53588.432,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.57,0.035,0.9575,0.0075,0.965,1.0,0.16968911917098445,641,0,52616.383,900.0,0.0,53516.383,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.58,0.035,0.95875,0.00625,0.965,1.0,0.16968911917098445,641,0,52666.383,750.0,0.0,53416.383,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.59,0.035,0.95875,0.00625,0.965,1.0,0.16968911917098445,641,0,52666.383,750.0,0.0,53416.383,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.6,0.035,0.96,0.005,0.965,1.0,0.16968911917098445,641,0,52798.373,600.0,0.0,53398.373,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.61,0.035,0.96,0.005,0.965,1.0,0.16968911917098445,641,0,52798.373,600.0,0.0,53398.373,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.62,0.035,0.96,0.005,0.965,1.0,0.16968911917098445,641,0,52798.373,600.0,0.0,53398.373,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.63,0.035,0.9625,0.0025,0.965,1.0,0.16968911917098445,641,0,53035.828,300.0,0.0,53335.828,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.64,0.035,0.96375,0.00125,0.965,1.0,0.16968911917098445,641,0,53158.445,150.0,0.0,53308.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.65,0.035,0.96375,0.00125,0.965,1.0,0.16968911917098445,641,0,53158.445,150.0,0.0,53308.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.66,0.035,0.96375,0.00125,0.965,1.0,0.16968911917098445,641,0,53158.445,150.0,0.0,53308.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.67,0.035,0.96375,0.00125,0.965,1.0,0.16968911917098445,641,0,53158.445,150.0,0.0,53308.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.68,0.035,0.96375,0.00125,0.965,1.0,0.16968911917098445,641,0,53158.445,150.0,0.0,53308.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.69,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.7,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.71,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.72,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.73,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.74,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.75,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.76,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.77,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.78,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.79,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.8,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.81,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.82,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.83,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.84,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.85,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.86,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.87,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.88,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.89,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.9,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.91,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.92,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.93,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.94,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.95,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.96,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.97,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.98,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.03,0.99,0.035,0.965,0.0,0.965,1.0,0.16968911917098445,641,0,53208.445,0.0,0.0,53208.445,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.05,0.07375,0.045,0.88125,0.92625,0.9923664122137404,0.17543859649122806,611,1,2140.4700000000003,105750.0,383.15,108273.62,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.06,0.07375,0.09125,0.835,0.92625,0.9923664122137404,0.17543859649122806,611,1,4686.432,100200.0,383.15,105269.582,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.07,0.07375,0.14375,0.7825,0.92625,0.9923664122137404,0.17543859649122806,611,1,6925.397,93900.0,383.15,101208.547,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.08,0.07375,0.20625,0.72,0.92625,0.9923664122137404,0.17543859649122806,611,1,10027.727,86400.0,383.15,96810.87700000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.09,0.07375,0.26,0.66625,0.92625,0.9923664122137404,0.17543859649122806,611,1,12947.501,79950.0,383.15,93280.651,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.1,0.07375,0.33,0.59625,0.92625,0.9923664122137404,0.17543859649122806,611,1,16923.895,71550.0,383.15,88857.045,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.11,0.07375,0.38875,0.5375,0.92625,0.9923664122137404,0.17543859649122806,611,1,19519.268,64500.0,383.15,84402.418,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.12,0.07375,0.445,0.48125,0.92625,0.9923664122137404,0.17543859649122806,611,1,22753.751,57750.0,383.15,80886.901,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.13,0.07375,0.485,0.44125,0.92625,0.9923664122137404,0.17543859649122806,611,1,24490.431,52950.0,383.15,77823.581,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.14,0.07375,0.51875,0.4075,0.92625,0.9923664122137404,0.17543859649122806,611,1,26101.91,48900.0,383.15,75385.06,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.15,0.07375,0.55875,0.3675,0.92625,0.9923664122137404,0.17543859649122806,611,1,28401.121,44100.0,383.15,72884.27100000001,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.16,0.07375,0.58875,0.3375,0.92625,0.9923664122137404,0.17543859649122806,611,1,30155.593999999997,40500.0,383.15,71038.744,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.17,0.07375,0.61,0.31625,0.92625,0.9923664122137404,0.17543859649122806,611,1,31716.231,37950.0,383.15,70049.381,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.18,0.07375,0.6275,0.29875,0.92625,0.9923664122137404,0.17543859649122806,611,1,32681.693,35850.0,383.15,68914.843,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.19,0.07375,0.65125,0.275,0.92625,0.9923664122137404,0.17543859649122806,611,1,33720.53,33000.0,383.15,67103.68,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.2,0.07375,0.68,0.24625,0.92625,0.9923664122137404,0.17543859649122806,611,1,34971.946,29550.0,383.15,64905.096000000005,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.21,0.07375,0.7,0.22625,0.92625,0.9923664122137404,0.17543859649122806,611,1,36610.83,27150.0,383.15,64143.98,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.22,0.07375,0.7125,0.21375,0.92625,0.9923664122137404,0.17543859649122806,611,1,37486.207,25650.0,383.15,63519.357,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.23,0.07375,0.72375,0.2025,0.92625,0.9923664122137404,0.17543859649122806,611,1,38096.65,24300.0,383.15,62779.8,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.24,0.07375,0.7375,0.18875,0.92625,0.9923664122137404,0.17543859649122806,611,1,38783.85,22650.0,383.15,61817.0,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.25,0.07375,0.74625,0.18,0.92625,0.9923664122137404,0.17543859649122806,611,1,39370.91,21600.0,383.15,61354.060000000005,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.26,0.07375,0.75125,0.175,0.92625,0.9923664122137404,0.17543859649122806,611,1,39570.91,21000.0,383.15,60954.060000000005,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.27,0.07375,0.76,0.16625,0.92625,0.9923664122137404,0.17543859649122806,611,1,39997.007,19950.0,383.15,60330.157,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.28,0.07375,0.76625,0.16,0.92625,0.9923664122137404,0.17543859649122806,611,1,40277.339,19200.0,383.15,59860.489,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.29,0.07375,0.7775,0.14875,0.92625,0.9923664122137404,0.17543859649122806,611,1,40786.267,17850.0,383.15,59019.417,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.3,0.07375,0.78875,0.1375,0.92625,0.9923664122137404,0.17543859649122806,611,1,41663.61,16500.0,383.15,58546.76,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.31,0.07375,0.8025,0.12375,0.92625,0.9923664122137404,0.17543859649122806,611,1,42691.482,14850.0,383.15,57924.632000000005,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.32,0.07375,0.81875,0.1075,0.92625,0.9923664122137404,0.17543859649122806,611,1,43449.44,12900.0,383.15,56732.590000000004,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.33,0.07375,0.825,0.10125,0.92625,0.9923664122137404,0.17543859649122806,611,1,43724.087,12150.0,383.15,56257.237,Infeasible,Violates MAX_INTERVENTION_RATE
0.04,0.34,0.07375,0.83625,0.09,0.92625,0.9923664122137404,0.17543859649122806,611,1,44495.531,10800.0,383.15,55678.681000000004,Infeasible,Violates MAX_INTERVENTION_RATE
